room_type_Entire home/apt,neighbourhood_group_Manhattan,room_type_Shared room,neighbourhood_group_Bronx,minimum_nights,availability_365,neighbourhood_encoded,calculated_host_listings_count,number_of_reviews,price
True,False,False,False,2,14,900,1,4,4.836281906951478
True,False,False,False,4,12,363,1,3,4.454347296253507
True,True,False,False,30,295,1853,232,0,5.902633333401366
False,False,False,False,2,8,2465,1,13,4.189654742026425
True,True,False,False,30,364,485,50,3,4.875197323201151
False,False,False,False,7,348,500,2,7,3.9318256327243257
False,False,False,False,3,0,2465,1,12,4.564348191467836
False,False,False,False,1,0,2465,1,0,3.713572066704308
True,False,False,False,2,309,3920,1,3,5.081404364984463
True,True,False,False,3,0,338,1,3,5.278114659230517
True,False,False,False,2,0,36,1,0,5.860786223465865
False,False,False,False,2,0,537,1,17,4.330733340286331
False,True,False,False,1,0,1971,1,1,4.51085950651685
False,False,False,False,1,75,426,5,58,3.828641396489095
False,False,False,False,5,0,235,2,2,3.4339872044851463
False,True,False,False,3,345,1798,3,31,4.2626798770413155
False,True,False,False,3,81,1117,2,24,4.02535169073515
False,False,False,False,1,14,31,1,21,3.367295829986474
True,False,False,False,2,71,3714,1,15,5.081404364984463
False,True,False,False,4,0,2658,1,1,3.828641396489095
True,True,False,False,3,25,346,1,16,4.836281906951478
False,True,False,False,1,318,1545,8,0,4.61512051684126
False,False,False,False,3,7,6,2,4,4.605170185988092
True,True,False,False,3,248,2658,3,123,5.25227342804663
True,False,False,False,3,0,2465,1,4,4.394449154672439
True,False,False,False,4,142,390,1,12,5.170483995038151
False,False,False,False,1,0,3714,1,2,4.189654742026425
False,False,False,False,1,0,3920,1,8,4.2626798770413155
False,True,False,False,1,0,899,1,13,4.189654742026425
True,True,False,False,6,13,1113,1,4,5.111987788356544
True,False,False,False,7,0,284,1,2,5.25227342804663
False,True,False,False,1,0,1545,2,2,4.2626798770413155
False,True,False,False,4,12,1853,1,12,4.0943445622221
True,False,False,False,2,6,535,1,9,5.017279836814924
True,False,False,False,2,196,233,1,8,5.017279836814924
False,True,False,False,3,11,2658,1,100,4.02535169073515
False,False,False,False,1,0,3920,1,1,4.2626798770413155
True,True,False,False,2,0,911,2,3,5.3981627015177525
True,False,False,False,3,263,284,2,180,4.969813299576001
False,True,False,False,2,0,470,1,12,5.303304908059076
True,False,False,False,4,0,3920,1,5,5.170483995038151
False,False,False,False,2,245,3920,2,45,4.51085950651685
True,True,False,False,7,0,1853,1,9,4.897839799950911
True,True,False,False,1,0,78,1,28,5.19295685089021
True,True,False,False,2,11,392,1,2,5.707110264748875
True,True,False,False,31,342,1798,33,1,5.860786223465865
True,False,False,False,4,130,3714,1,28,5.19295685089021
False,False,False,False,3,365,500,5,3,4.2626798770413155
True,False,False,False,30,256,426,15,3,4.454347296253507
True,False,False,False,2,26,3920,1,3,4.709530201312334
False,False,False,False,1,5,1564,1,35,3.9318256327243257
True,False,False,False,7,0,3920,1,3,4.7535901911063645
False,False,False,False,5,0,233,2,0,4.330733340286331
False,False,False,False,1,0,3920,1,1,4.2626798770413155
True,False,False,False,2,134,3920,1,0,4.941642422609304
True,True,False,False,2,324,253,1,0,5.176149732573829
False,False,False,False,1,9,1564,1,209,4.584967478670572
True,False,False,False,1,11,157,2,0,4.61512051684126
False,False,False,False,1,0,3920,1,3,4.330733340286331
True,False,False,False,3,5,177,1,4,4.948759890378168
True,True,False,False,6,55,177,1,0,5.135798437050262
False,True,False,False,4,0,911,1,0,4.795790545596741
False,True,False,False,2,0,1117,1,142,4.394449154672439
False,False,False,False,2,257,235,2,10,3.9318256327243257
True,False,False,False,5,0,1564,1,16,4.605170185988092
False,False,False,False,5,0,1564,1,0,4.454347296253507
True,True,False,False,2,7,1853,1,6,5.303304908059076
True,True,False,False,30,365,1971,10,2,5.860786223465865
False,False,False,False,1,52,1564,2,213,4.330733340286331
False,True,False,False,2,327,1545,13,3,5.53338948872752
False,False,False,False,2,365,231,2,56,4.07753744390572
False,True,False,False,1,90,1113,1,0,5.017279836814924
True,True,False,False,3,53,1113,1,26,5.198497031265826
True,False,False,False,30,29,489,1,0,4.983606621708336
True,True,False,False,2,1,1971,1,8,5.170483995038151
False,True,False,False,3,26,1545,2,1,4.499809670330265
True,False,False,False,2,199,572,6,58,5.517452896464707
True,True,False,False,1,305,768,1,272,5.480638923341991
False,True,False,False,1,0,1971,1,50,4.564348191467836
True,False,False,False,3,0,572,1,3,4.795790545596741
False,False,False,False,30,43,900,1,0,4.110873864173311
True,False,False,False,1,21,3714,3,146,4.700480365792417
False,True,False,False,3,87,1971,1,23,4.2626798770413155
False,True,False,False,1,357,2658,2,12,4.394449154672439
True,True,False,False,2,0,1798,1,5,4.718498871295094
True,True,False,False,2,0,1798,1,53,5.14166355650266
False,False,False,False,2,204,2465,1,28,4.189654742026425
False,False,False,False,1,99,3714,2,40,4.02535169073515
True,True,False,False,3,8,911,2,10,5.484796933490655
True,False,False,False,3,0,3920,1,2,4.61512051684126
False,False,False,False,14,0,309,1,0,3.4011973816621555
True,True,False,False,2,0,768,1,3,5.0106352940962555
True,False,False,False,1,211,506,1,323,5.081404364984463
True,True,False,False,4,61,1958,1,8,5.703782474656201
False,True,False,False,2,56,768,3,2,5.017279836814924
True,True,False,False,1,228,1971,1,152,5.111987788356544
False,False,False,False,1,236,3714,2,22,3.8918202981106265
False,False,False,False,2,73,1115,1,0,4.330733340286331
True,False,False,False,30,47,621,1,4,4.7535901911063645
True,True,False,False,2,0,1853,1,11,5.303304908059076
True,False,False,False,8,365,423,5,10,5.860786223465865
True,True,False,False,2,142,1545,1,31,6.144185634125646
True,True,False,False,4,100,1798,1,3,5.517452896464707
False,True,False,False,1,80,899,2,25,3.58351893845611
False,False,False,False,2,289,3714,34,22,4.189654742026425
True,True,False,False,4,0,1971,1,3,4.61512051684126
False,False,False,False,1,66,2465,1,1,3.9318256327243257
True,False,False,False,1,174,31,1,110,4.465908118654584
True,False,False,False,3,5,3714,2,63,4.61512051684126
False,False,False,False,2,321,3714,4,13,4.189654742026425
False,False,False,False,1,365,426,9,33,4.394449154672439
True,True,False,False,1,236,485,2,5,5.771441123130016
True,True,False,False,7,235,1853,2,0,5.351858133476067
False,False,False,False,3,0,2465,1,0,3.8918202981106265
True,True,False,False,5,0,1958,1,0,5.303304908059076
True,False,False,False,1,0,621,1,0,4.248495242049359
True,True,False,False,2,7,1958,1,1,5.521460917862246
True,False,False,False,3,272,3920,1,199,5.170483995038151
False,False,False,False,1,0,237,1,0,3.5553480614894135
True,False,False,False,2,116,3714,1,180,4.836281906951478
False,True,False,False,1,269,358,1,77,4.51085950651685
True,True,False,False,30,340,485,52,7,4.477336814478207
True,True,False,False,1,0,485,1,2,5.017279836814924
False,True,False,False,2,0,470,1,0,4.343805421853684
False,False,False,False,5,102,2465,1,34,4.219507705176107
True,True,False,False,1,52,1958,1,3,5.3981627015177525
False,False,False,False,2,6,3714,1,1,3.828641396489095
True,True,False,False,30,339,1958,20,4,5.081404364984463
False,True,False,False,2,45,2658,4,12,3.8066624897703196
True,True,False,False,30,284,288,1,14,5.303304908059076
True,True,False,False,365,17,1798,1,27,4.61512051684126
False,True,False,False,30,246,1798,6,79,4.51085950651685
False,True,False,False,2,58,1971,1,15,4.61512051684126
False,False,False,False,3,300,506,1,270,4.836281906951478
True,True,False,False,12,171,1798,1,4,4.912654885736052
True,True,False,False,1,331,1113,1,75,5.375278407684165
True,True,False,False,3,181,1958,3,41,5.303304908059076
True,False,False,False,4,314,31,4,2,4.7535901911063645
True,False,False,False,2,0,1564,1,4,4.709530201312334
True,False,False,False,2,280,77,1,48,5.5254529391317835
True,True,False,False,2,0,1545,1,4,5.170483995038151
False,True,False,False,2,38,1853,3,1,4.3694478524670215
True,True,False,False,1,0,1113,1,4,5.303304908059076
True,False,False,False,4,0,3714,1,8,4.442651256490317
False,False,True,False,1,67,3714,1,99,3.4339872044851463
True,True,False,False,31,341,2658,2,56,6.111467339502679
True,False,False,False,3,248,2465,1,106,4.941642422609304
False,True,False,False,1,135,1971,3,7,5.017279836814924
False,True,False,False,1,0,1971,1,4,3.58351893845611
False,True,False,False,4,13,2658,2,2,4.110873864173311
True,False,False,False,5,32,88,1,0,5.5254529391317835
True,True,False,False,5,0,1798,1,0,4.875197323201151
True,False,False,True,3,330,60,1,4,4.61512051684126
False,True,False,False,4,166,368,2,16,4.499809670330265
True,False,False,False,5,0,3920,1,0,5.303304908059076
True,True,False,False,2,0,2658,1,11,4.477336814478207
True,True,False,False,30,284,1971,1,93,5.707110264748875
False,False,False,False,14,0,537,1,1,4.2626798770413155
True,True,False,False,30,267,1113,39,6,5.081404364984463
True,True,False,False,2,0,52,1,3,4.61512051684126
True,True,False,False,4,1,1798,1,13,4.820281565605037
True,False,False,False,2,159,572,1,27,4.61512051684126
True,True,False,False,5,118,2658,4,102,5.081404364984463
False,False,False,False,2,112,309,1,26,4.110873864173311
False,True,False,False,2,0,1853,1,4,4.04305126783455
True,False,False,False,1,140,1564,1,72,4.74493212836325
False,True,False,False,2,17,470,1,0,4.51085950651685
True,False,False,False,2,49,3920,1,7,5.793013608384144
False,True,False,False,3,0,899,2,4,4.59511985013459
False,False,False,False,2,307,110,4,0,3.912023005428146
False,True,True,False,1,349,1958,9,14,4.110873864173311
True,False,False,False,3,354,506,1,12,5.442417710521793
False,False,False,False,1,156,177,1,8,4.836281906951478
True,False,False,False,5,0,1115,1,0,6.2166061010848646
True,True,False,False,30,123,1798,6,0,5.225746673713202
True,False,False,True,2,118,62,1,7,5.075173815233827
True,True,False,False,2,133,2658,1,55,5.420534999272286
True,False,False,False,1,38,2465,1,44,4.634728988229636
True,False,False,False,7,88,2465,1,1,5.017279836814924
True,False,False,False,2,43,19,1,2,4.23410650459726
True,True,False,False,3,176,1545,49,7,6.551080335043404
True,True,False,False,3,0,338,1,7,5.198497031265826
False,False,False,False,2,0,621,1,0,3.713572066704308
True,False,False,False,4,0,3920,1,26,5.420534999272286
True,False,False,False,10,157,3920,1,18,4.983606621708336
False,True,False,False,1,0,2658,1,3,3.9318256327243257
True,False,False,False,1,0,2465,1,1,4.394449154672439
True,True,False,False,5,131,744,1,7,5.786897381366708
False,False,False,False,1,140,390,8,7,4.02535169073515
True,False,False,False,3,11,357,1,17,5.707110264748875
False,False,False,False,1,0,3714,1,16,4.382026634673881
False,False,False,False,1,248,88,4,86,4.02535169073515
True,False,False,False,1,261,154,1,109,4.867534450455582
True,False,False,False,20,0,1564,1,46,4.553876891600541
False,False,False,False,1,48,2465,1,14,4.330733340286331
True,True,False,False,2,0,1853,1,72,4.897839799950911
True,True,False,False,3,0,899,1,0,4.394449154672439
True,True,False,False,10,129,252,1,25,4.795790545596741
False,False,False,False,1,0,3920,1,1,3.9512437185814275
False,False,False,False,18,341,3714,2,2,3.6375861597263857
False,True,False,False,4,22,1958,1,1,5.303304908059076
False,True,False,False,1,0,1117,1,0,4.2626798770413155
False,True,False,False,1,0,2658,2,19,4.836281906951478
True,False,False,False,3,36,54,1,15,5.25227342804663
False,False,False,False,1,136,3714,7,3,4.875197323201151
False,False,False,False,3,0,3920,2,0,4.290459441148391
False,False,False,False,40,236,363,3,53,3.7612001156935624
True,True,False,False,30,0,1971,1,0,5.19295685089021
False,True,False,False,3,0,911,1,10,4.605170185988092
True,True,False,False,5,0,121,1,0,6.311734809152915
False,False,False,False,1,365,537,1,10,4.454347296253507
True,False,False,False,5,0,423,1,25,4.564348191467836
False,False,False,False,1,363,3920,1,2,4.2626798770413155
False,False,False,False,3,0,537,1,1,4.127134385045092
True,False,False,False,2,86,164,2,6,4.867534450455582
True,False,False,False,3,31,83,1,1,4.605170185988092
False,True,False,False,1,155,485,2,17,5.075173815233827
False,False,True,True,1,71,46,7,4,3.367295829986474
False,False,False,False,1,156,77,4,25,4.248495242049359
False,False,False,False,4,284,537,1,46,4.61512051684126
True,True,False,False,29,31,744,96,0,5.225746673713202
True,False,False,False,2,84,357,3,0,4.2626798770413155
True,True,False,False,2,3,1798,1,0,4.61512051684126
False,True,False,False,6,0,121,1,18,4.07753744390572
True,True,False,False,30,282,1545,12,8,4.912654885736052
False,False,False,True,2,246,70,1,40,4.330733340286331
False,True,False,False,2,0,1545,1,1,4.787491742782046
True,False,False,False,2,61,135,1,18,5.111987788356544
True,True,False,False,2,154,2658,2,2,5.293304824724492
True,False,False,False,8,10,1115,1,0,4.454347296253507
False,False,False,False,4,17,3714,1,1,4.189654742026425
True,True,False,False,2,78,1545,1,3,5.017279836814924
True,False,False,False,7,0,489,1,2,5.017279836814924
False,False,False,False,2,357,164,1,9,3.9889840465642745
False,False,False,False,2,75,3714,1,21,4.110873864173311
True,True,False,False,3,28,1545,1,0,5.3981627015177525
False,False,False,False,1,0,537,1,1,4.189654742026425
True,True,False,False,2,0,768,1,3,5.545177444479562
False,False,False,False,3,73,3920,3,12,4.110873864173311
True,True,False,False,3,224,1545,49,2,6.6039438246004725
True,False,False,False,2,280,1115,1,27,4.795790545596741
False,False,False,False,7,365,537,1,1,4.110873864173311
True,True,False,False,1,63,1853,1,2,5.5254529391317835
False,False,False,False,1,4,1564,1,86,3.912023005428146
False,False,False,False,2,360,309,5,22,4.110873864173311
False,False,False,False,1,73,900,1,54,4.110873864173311
True,True,False,False,1,322,2658,1,0,5.771441123130016
False,True,False,False,3,334,1971,3,7,4.394449154672439
True,True,False,False,1,0,1117,1,1,5.017279836814924
True,False,False,False,3,78,3714,1,91,4.836281906951478
False,False,False,False,7,0,3920,1,1,3.9318256327243257
True,True,False,False,30,290,744,1,0,5.993961427306569
True,True,False,False,3,168,252,1,44,4.61512051684126
False,False,False,False,2,0,106,3,21,4.189654742026425
False,False,False,False,4,2,3714,1,7,3.8918202981106265
True,False,False,False,14,42,1115,1,0,5.017279836814924
False,False,False,False,2,0,185,1,0,4.61512051684126
False,False,False,False,2,77,621,1,2,3.9318256327243257
False,False,False,False,30,226,1564,7,1,4.23410650459726
False,False,False,False,21,0,900,1,0,4.330733340286331
True,True,False,False,29,139,1545,31,1,5.225746673713202
False,False,False,False,2,68,1564,2,10,4.2626798770413155
False,True,False,False,2,76,911,1,32,5.017279836814924
True,True,False,False,20,0,288,4,1,5.14166355650266
False,False,False,False,3,18,537,1,37,4.189654742026425
True,False,False,False,6,1,363,1,15,4.787491742782046
True,True,False,False,1,0,1853,1,0,5.25227342804663
True,True,False,False,4,362,1958,1,24,5.860786223465865
True,False,False,False,1,0,1564,1,0,4.61512051684126
False,True,False,False,1,0,1798,3,0,5.5254529391317835
True,False,False,False,4,247,177,1,227,5.247024072160486
False,False,False,False,1,126,426,6,11,4.189654742026425
False,False,False,False,7,82,3714,2,6,4.48863636973214
True,True,False,False,2,81,899,1,16,4.7535901911063645
False,False,False,False,2,0,621,1,1,4.6443908991413725
True,False,False,False,59,122,500,1,48,4.653960350157523
True,False,False,False,3,0,3714,1,1,4.68213122712422
False,False,False,False,1,363,247,17,26,4.787491742782046
True,True,False,False,2,304,744,327,11,5.3706380281276624
False,False,False,True,1,318,50,2,4,3.828641396489095
False,True,False,False,1,0,899,1,7,4.382026634673881
False,False,False,False,10,365,3920,1,0,4.2626798770413155
False,False,False,False,1,0,3920,2,2,4.330733340286331
False,False,False,False,2,16,186,1,29,3.9318256327243257
False,True,False,False,4,0,1853,1,3,4.564348191467836
True,True,False,False,1,0,1798,1,8,5.25227342804663
True,True,False,False,29,338,485,327,1,5.313205979041787
False,False,True,False,2,339,3714,3,13,3.4339872044851463
True,False,False,False,4,215,39,1,27,5.303304908059076
False,False,False,False,30,358,3714,27,0,3.7612001156935624
True,False,False,False,1,352,3714,1,10,6.111467339502679
False,False,False,False,5,88,2465,1,4,4.330733340286331
False,False,False,False,1,157,231,3,4,3.6888794541139363
True,True,False,False,3,168,768,1,9,5.303304908059076
True,False,False,False,30,0,3714,1,6,5.017279836814924
False,False,False,False,1,172,2465,2,2,4.2626798770413155
